rxnid	kapp (1/s)
RXN-CHORM_c_FWD-YPR060C	33.62361228562758
RXN-DHFRi_c_FWD-YOR236W_c	1.112433148592591
RXN-ACGAM6PS_c_FWD-YFL017C	2.611548453701099
RXN-GLYTRS_c_FWD-YPR081C	556.457287570926
RXN-RBFK_c_FWD-YDR236C_r	0.009908350908810655
RXN-ORNTACi_m_FWD-YMR062C	6.119256861411186
RXN-C24STR_r_FWD-YGL012W	3.3508516673704394
RXN-DOLPMT_c_FWD-YPR183W	5.21201634367621
RXN-CHTNS_c_FWD-YBR023C	11.748778897193814
RXN-HEMEOS_m_FWD-YPL172C	0.0025654609379393333
RXN-PGK_c_FWD-YCR012W	93.87242551859046
RXN-LNSTLS_c_FWD-YHR072W	5.741506304894173
RXN-GLUPRT_c_FWD-YMR300C	2.853309987847049
RXN-IG3PS_c_FWD-YBR248C	1.2057239424946464
RXN-GLUSx_c_FWD-YDL171C	586.5278629814427
RXN-PYDXNtps_e_FWD-YGL186C	0.8722006628766741
RXN-SO4t_c_e_FWD-YLR092W	222.02185378405747
RXN-HISTRS_c_FWD-YPR033C_c	1.8579954871525686
RXN-ACCOAC_c_FWD-YNR016C	7.726526721504293
RXN-MTHFR3_c_FWD-YPL023C	17.072535477133695
RXN-CHORS_c_FWD-YGL148W	16.36913908235332
RXN-HMGCOAS_c_FWD-YML126C	0.6742488985666397
RXN-GALUi_c_FWD-YKL035W	235.1204491695093
RXN-ALCD2i2_m_FWD-YMR083W	190.45537420514913
RXN-SUCDq6_m_FWD-SDH9234	12709.515511719115
RXN-ORNtpa_m_FWD-YOR130C	37.55308704083063
RXN-PGI_c_FWD-YBR196C	722.4646272647259
RXN-GLU5K_c_FWD-YDR300C	15.028457355389358
RXN-GTPCI_c_FWD-YGR267C	0.02214727282906096
RXN-PROTRS_c_FWD-YHR020W	2.9524155709417843
RXN-TPI_c_FWD-YDR050C	121.67413402563842
RXN-TMDS_c_FWD-YOR074C	0.313262285452212
RXN-OMPDC_c_FWD-YEL021W	3.4672198587733374
RXN-HSDx_c_FWD-YJR139C	15.436919233501728
RXN-PSSA_rm_FWD-YER026C	0.8472616945184419
RXN-IPMD_c_FWD-YCL018W	5.278356289253963
RXN-ADSS_c_FWD-YNL220W	2.9702088561534983
RXN-HEX1_c_FWD-YCL040W	1683.5783270215713
RXN-GLUt_c_m_FWD-YPR021C	1556.2250979740675
RXN-HCITS_m_FWD-YDL131W	1.8210282100200197
RXN-LEUTRS_c_FWD-YPL160W	6.841632351860661
RXN-PAPSR_c_FWD-MET16TRX1	5.1658356083380905
RXN-VALTRS_c_FWD-YGR094W_c	5.082983085446417
RXN-KYN_c_FWD-YLR231C	106.74531044806895
RXN-AKP1_c_FWD-YDR481C	0.008681955336005836
RXN-13GS_c_FWD-GSC2RHO1	73.98912976766366
RXN-THRS_c_FWD-YCR053W	11.833380227395658
RXN-ARGTRS_c_FWD-YDR341C	3.8409416480077416
RXN-HSTPT_c_FWD-YIL116W	1.167232078291367
RXN-ME2_m_FWD-YKL029C	20.477587477476046
RXN-SERPT_r_FWD-LCB12	0.11429039692256704
RXN-UPP3S_c_FWD-YOR278W	0.007294996247929697
RXN-PDH_m_FWD-PDHCPLX	229.25352162360736
RXN-IPDDI_c_FWD-YPL117C	0.8202827561159074
RXN-SQLEy_r_FWD-YGR175C	0.2696353888113042
RXN-ILETRS_c_FWD-YBL076C	3.9740991387133278
RXN-CYSTGL_c_FWD-YAL012W	4.436983949077919
RXN-FMNRx_c_FWD-YLR011W	0.006341257432282178
RXN-MDH_m_FWD-YKL085W	23.856675270628973
RXN-TYRTRS_c_FWD-YGR185C	5.505862986216792
RXN-PRMICI_c_FWD-YIL020C	15.037342222642652
RXN-PDAGATpc_rm_REV-YNR008W	0.17585725438807254
RXN-MDH_c_REV-YOL126C	3343.8774778791167
RXN-PAILS_rm_FWD-YPR113W	0.45004496512043785
RXN-FUM_m_FWD-YPL262W_m	9.510855198394806
RXN-ENO_c_FWD-YHR174W	134.25169249166683
RXN-DPMVD_c_FWD-YNR043W	1.4037802715736014
RXN-ORPT_c_REV-YMR271C	8.637429869415572
RXN-AASADy_c_FWD-LYS25	1581.7602447852598
RXN-PYK_c_FWD-YOR347C	7565.116935223311
RXN-FKYNH_c_FWD-YDR428C	115.40988460335008
RXN-GMPS2_c_FWD-YMR217W	0.8008072665652222
RXN-ASNS1_c_FWD-YGR124W	2.287819360394145
RXN-ANPRT_c_FWD-YDR354W	32.32363004493718
RXN-PGM_c_FWD-YKL152C	521.3499951420589
RXN-LGTHL_c_FWD-YML004C	271.0183551657595
RXN-PRASCSi_c_FWD-YAR015W	1.1740123176999488
RXN-VALTA_m_REV-YHR208W	6.126804775130525
RXN-UMPK_c_FWD-YKL024C_c	3.8904061064894777
RXN-CDPDAGS_rm_FWD-YBR029C	3.3434688845947917
RXN-ALATRS_c_FWD-YOR335C	4.73055480888367
RXN-P5CR_c_FWD-YER023W	6.34057852765556
RXN-SERTRS_c_FWD-YHR011W	353.5292252391603
RXN-ASPTRS_c_FWD-YLL018C	7.2142794076507455
RXN-PPNCL2_c_FWD-YIL083C	0.032686964514383035
RXN-CITMALta_m_FWD-YBR291C	75.04194157038496
RXN-LYSTRS_c_FWD-YDR037W	6.3258814272361485
RXN-ACOTAi_m_FWD-YOL140W	8.747505076232201
RXN-3OACR240_rm_FWD-YBR159W	0.20012637870520572
RXN-3OACR260_rm_FWD-YBR159W	0.20012637870520572
RXN-3OACR220_rm_FWD-YBR159W	0.20012637870520572
RXN-3OACR200_rm_FWD-YBR159W	0.20012637870520572
RXN-DHPTS_m_FWD-YNL256W	0.03717684463276305
RXN-DHNPA2i_m_FWD-YNL256W	0.03717684463276305
RXN-MTHFD_m_FWD-YBR084W	32.238511785394145
RXN-MTHFC_m_FWD-YBR084W	32.238511785394145
RXN-FTHFL_m_REV-YBR084W	32.238511785394145
RXN-ADSL2i_c_FWD-YLR359W	10.27605006053193
RXN-ADSL1r_c_FWD-YLR359W	10.27605006053193
RXN-CA2tps_c_e_FWD-YOL122C	46.93982598783958
RXN-CUtps_c_e_FWD-YOL122C	46.93982598783958
RXN-ILETA_c_REV-YJR148W	621.7143465566232
RXN-OMCDC_c_FWD-YJR148W	621.7143465566232
RXN-LEUTA_c_REV-YJR148W	621.7143465566232
RXN-DMATT_c_FWD-YJL167W	0.47589921871033725
RXN-GRTT_c_FWD-YJL167W	0.47589921871033725
RXN-C3STDH2_c_FWD-YGL001C	1.2221653640578405
RXN-C3STDH1_c_FWD-YGL001C	1.2221653640578405
RXN-C4STMO1_c_FWD-YGR060W	6.6148702931071774
RXN-C4STMO3_c_FWD-YGR060W	6.6148702931071774
RXN-C4STMO2_c_FWD-YGR060W	6.6148702931071774
RXN-C4STMO4_c_FWD-YGR060W	6.6148702931071774
RXN-CERH326_r_FWD-YMR272C	0.09670705043027193
RXN-CERH2A24_r_FWD-YMR272C	0.09670705043027193
RXN-CERH324_r_FWD-YMR272C	0.09670705043027193
RXN-CERH2A26_r_FWD-YMR272C	0.09670705043027193
RXN-CERH124B_r_FWD-YMR272C	0.09670705043027193
RXN-CERH126B_r_FWD-YMR272C	0.09670705043027193
RXN-SERt_c_r_FWD-YKR039W_rm	3.614637860565574
RXN-SERt_c_rm_FWD-YKR039W_rm	3.614637860565574
RXN-KARA1i_m_FWD-YLR355C	2.0536623750522756
RXN-KARA2i_m_FWD-YLR355C	2.0536623750522756
RXN-OAAtps_m_FWD-YKL120W	13.705026156973602
RXN-3C3HMPt_c_m_REV-YKL120W	13.705026156973602
RXN-ACOADS160_rm_FWD-YGL055W	2.30707385331817
